,Position,Artist,Streams,URL,Year,Month,Day,Track Name
175,176,Tory Lanez,4846735,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,2019,03,29,Freaky
176,177,Ed Sheeran,4842435,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019,03,29,Photograph
177,178,Why Don't We,4838732,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,2019,03,29,Big Plans
178,179,Ozuna,4824722,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,03,29,Vaina Loca
179,180,Tame Impala,4823378,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE,2019,03,29,Patience
180,181,Amenazzy,4821748,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,2019,03,29,Baby
181,182,Juice WRLD,4802762,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019,03,29,Armed And Dangerous
182,183,YUNGBLUD,4774897,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,2019,03,29,11 Minutes (with Halsey feat. Travis Barker)
183,184,The Chainsmokers,4767774,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,03,29,Closer
184,185,Sebastian Yatra,4739517,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1,2019,03,29,Cristina
185,186,Offset,4692976,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq,2019,03,29,Red Room
186,187,Lil Uzi Vert,4671090,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2019,03,29,XO Tour Llif3
187,188,Dua Lipa,4660891,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019,03,29,Kiss and Make Up
188,189,Gaullin,4659805,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,2019,03,29,Moonlight
189,190,Jonas Blue,4651879,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,03,29,Rise
190,191,Ninho,4650680,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,2019,03,29,La vie qu'on mène
191,192,A Boogie Wit da Hoodie,4609242,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2019,03,29,Startender (feat. Offset and Tyga)
192,193,Zara Larsson,4601577,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,03,29,Ruin My Life
193,194,ScHoolboy Q,4550296,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp,2019,03,29,Numb Numb Juice
194,195,Bebe Rexha,4536104,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,03,29,Meant to Be (feat. Florida Georgia Line)
195,196,Oasis,4488346,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2019,03,29,Wonderwall - Remastered
196,197,Toto,4487913,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,03,29,Africa
197,198,Ariana Grande,4485687,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019,03,29,bad idea
198,199,Ed Sheeran,4484846,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2019,03,29,Thinking out Loud
199,200,Shawn Mendes,4467407,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2019,03,29,In My Blood
0,1,Billie Eilish,50342324,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,04,05,bad guy
1,2,Daddy Yankee,29137725,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,04,05,Con Calma
2,3,Billie Eilish,28662157,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,04,05,wish you were gay
3,4,Ariana Grande,27648382,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,04,05,7 rings
4,5,Billie Eilish,27393218,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,04,05,bury a friend
5,6,Jonas Brothers,24218675,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019,04,05,Sucker
6,7,Post Malone,23611323,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,04,05,Sunflower - Spider-Man: Into the Spider-Verse
7,8,Lil Nas X,23215851,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,04,05,Old Town Road
8,9,Billie Eilish,22448428,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,04,05,when the party's over
9,10,Post Malone,21498592,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,04,05,Wow.
10,11,Billie Eilish,21263958,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2019,04,05,all the good girls go to hell
11,12,Lady Gaga,20910989,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,04,05,Shallow
12,13,Billie Eilish,20257146,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,2019,04,05,xanny
13,14,Ariana Grande,18946110,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,04,05,"break up with your girlfriend, i'm bored"
14,15,Billie Eilish,18860942,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019,04,05,you should see me in a crown
15,16,Billie Eilish,18477082,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,2019,04,05,my strange addiction
16,17,Mabel,16905027,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,04,05,Don't Call Me Up
17,18,Sam Smith,16724283,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,04,05,Dancing With A Stranger (with Normani)
18,19,Pedro Capó,16424570,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,04,05,Calma - Remix
19,20,Ava Max,16101698,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,04,05,Sweet but Psycho
20,21,Billie Eilish,15560959,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019,04,05,i love you
21,22,Marshmello,15532016,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,04,05,Happier
22,23,Billie Eilish,15468792,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD,2019,04,05,ilomilo
23,24,Ozuna,15410721,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,04,05,Baila Baila Baila
24,25,Dalex,15091598,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019,04,05,Pa Mí - Remix
25,26,J. Cole,15059659,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,04,05,MIDDLE CHILD
26,27,Maluma,14963292,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,2019,04,05,HP
27,28,Marshmello,14829573,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,04,05,Here With Me
28,29,Anuel AA,14631926,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,04,05,Secreto
29,30,Halsey,14608542,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,04,05,Without Me
30,31,Billie Eilish,14236852,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE,2019,04,05,listen before i go
31,32,Lauv,14213787,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,04,05,i'm so tired...
32,33,Ariana Grande,13978594,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,04,05,"thank u, next"
33,34,Khalid,13779419,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019,04,05,Talk
34,35,A Boogie Wit da Hoodie,13618062,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,04,05,Swervin (feat. 6ix9ine)
35,36,Alec Benjamin,13604006,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,04,05,Let Me Down Slowly
36,37,Billie Eilish,13167012,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r,2019,04,05,8
37,38,YNW Melly,12842010,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,04,05,Murder On My Mind
38,39,Meek Mill,12731276,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,04,05,Going Bad (feat. Drake)
39,40,Calvin Harris,12572581,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,04,05,Giant (with Rag'n'Bone Man)
40,41,ROSALÍA,12456504,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019,04,05,Con Altura
41,42,Panic! At The Disco,12074144,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,04,05,High Hopes
42,43,DJ Snake,11403465,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,04,05,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)"
43,44,benny blanco,11308274,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019,04,05,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)"
44,45,Bad Bunny,10900990,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,04,05,MIA (feat. Drake)
45,46,Mustard,10837113,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,04,05,Pure Water (with Migos)
46,47,Khalid,10836343,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,2019,04,05,My Bad
47,48,Paulo Londra,10739990,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,04,05,Adan y Eva
48,49,Billie Eilish,10636971,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,04,05,lovely
49,50,Queen,10608227,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,04,05,Bohemian Rhapsody - Remastered 2011
50,51,Cardi B,10217997,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019,04,05,Please Me
51,52,Billie Eilish,10129260,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7,2019,04,05,goodbye
52,53,Lewis Capaldi,10114924,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019,04,05,Someone You Loved
53,54,Alan Walker,10083932,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019,04,05,On My Way
54,55,benny blanco,10021522,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,04,05,Eastside (with Halsey & Khalid)
55,56,Nicky Jam,9908544,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019,04,05,Te Robaré
56,57,Mau y Ricky,9892495,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019,04,05,Desconocidos
57,58,The Chainsmokers,9756430,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019,04,05,Who Do You Love
58,59,Juice WRLD,9726933,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019,04,05,Robbery
59,60,Post Malone,9653857,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,04,05,Better Now
60,61,Travis Scott,9639314,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,04,05,SICKO MODE
61,62,Dean Lewis,9385021,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,2019,04,05,Be Alright
62,63,DJ Luian,9342641,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019,04,05,Verte Ir
63,64,Piso 21,9225029,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,04,05,Te Vi
64,65,A Boogie Wit da Hoodie,9093064,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019,04,05,Look Back at It
65,66,YNW Melly,8902049,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019,04,05,Mixed Personalities (feat. Kanye West)
66,67,Sebastian Yatra,8777062,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019,04,05,Un Año
67,68,PNL,8696416,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV,2019,04,05,Au DD
68,69,Maroon 5,8696290,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,04,05,Girls Like You (feat. Cardi B)
69,70,Anuel AA,8680603,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,04,05,Amanece
70,71,Ava Max,8459491,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019,04,05,So Am I
71,72,Post Malone,8447496,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,04,05,rockstar (feat. 21 Savage)
72,73,Khalid,8424850,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,04,05,Better
73,74,Blueface,8378028,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,04,05,Thotiana
74,75,Anuel AA,8301733,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019,04,05,Ella Quiere Beber - Remix
75,76,21 Savage,8211713,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,04,05,a lot
76,77,Ellie Goulding,8176864,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,04,05,Close To Me (with Diplo) (feat. Swae Lee)
77,78,Juice WRLD,8149465,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,04,05,Lucid Dreams
78,79,Ariana Grande,8019172,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,2019,04,05,MONOPOLY (with Victoria Monét)
79,80,XXXTENTACION,7861416,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,04,05,SAD!
80,81,Imagine Dragons,7767029,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,04,05,Bad Liar
81,82,Manuel Turizo,7735083,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019,04,05,Esclavo de Tus Besos
82,83,Lil Baby,7607157,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,04,05,Drip Too Hard (Lil Baby & Gunna)
83,84,Lady Gaga,7542205,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,04,05,Always Remember Us This Way
84,85,Khalid,7533474,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,04,05,Saturday Nights
85,86,Rammstein,7512393,https://open.spotify.com/track/1T8IRUJBga0JXioJZvxjBR,2019,04,05,DEUTSCHLAND
86,87,5 Seconds of Summer,7456388,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,04,05,Youngblood
87,88,Kodak Black,7453833,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,04,05,ZEZE
88,89,Billie Eilish,7441956,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,04,05,idontwannabeyouanymore
89,90,Capital Bra,7428885,https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB,2019,04,05,Cherry Lady
90,91,Sofia Reyes,7404701,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn,2019,04,05,R.I.P. (feat. Rita Ora & Anitta)
91,92,P!nk,7327916,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2019,04,05,Walk Me Home
92,93,XXXTENTACION,7284579,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,04,05,Moonlight
93,94,Tom Walker,7070090,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,2019,04,05,Just You and I
94,95,Dynoro,6979672,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,04,05,In My Mind
95,96,Ed Sheeran,6929341,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,04,05,Shape of You
96,97,Ski Mask The Slump God,6920392,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,04,05,Faucet Failure
97,98,Anne-Marie,6910268,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,04,05,2002
98,99,Queen,6896014,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,04,05,Don't Stop Me Now - Remastered
99,100,Queen,6791659,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,04,05,Another One Bites The Dust - Remastered 2011
100,101,Calvin Harris,6681321,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,04,05,Promises (with Sam Smith)
101,102,Sheck Wes,6680411,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,04,05,Mo Bamba
102,103,Gucci Mane,6612284,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019,04,05,Wake Up in the Sky
103,104,Cardi B,6610997,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,04,05,I Like It
104,105,Imagine Dragons,6573681,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,04,05,Believer
105,106,Lunay,6523998,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM,2019,04,05,Soltera
106,107,Daddy Yankee,6516511,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,04,05,Adictiva
107,108,Aaron Smith,6475395,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019,04,05,Dancin (feat. Luvli) - Krono Remix
108,109,David Guetta,6474932,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,04,05,Say My Name
109,110,Bebe Rexha,6463466,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy,2019,04,05,Last Hurrah
110,111,Loud Luxury,6428590,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,04,05,Body (feat. Brando)
111,112,Khalid,6377533,https://open.spotify.com/track/29uWfSrklmIxzRIqFFK9jj,2019,04,05,Self
112,113,Sean Paul,6349236,https://open.spotify.com/track/3JjaofJ0lCeEsFSZqppzOp,2019,04,05,Contra La Pared
113,114,Wisin & Yandel,6297297,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019,04,05,Aullando
114,115,Tyga,6282393,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,04,05,Taste (feat. Offset)
115,116,Myke Towers,6248550,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019,04,05,Si Se Da
116,117,Billie Eilish,6232053,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019,04,05,bellyache
117,118,Billie Eilish,6213554,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019,04,05,ocean eyes
118,119,Ed Sheeran,6201555,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,04,05,Perfect
119,120,Lauv,6195971,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,04,05,I Like Me Better
120,121,Post Malone,6182251,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,04,05,Psycho (feat. Ty Dolla $ign)
121,122,XXXTENTACION,6140962,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,04,05,Jocelyn Flores
122,123,Lukas Graham,6085103,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,04,05,Love Someone
123,124,Juice WRLD,6068408,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,2019,04,05,Fast
124,125,The Chainsmokers,6061025,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6,2019,04,05,Kills You Slowly
125,126,Zara Larsson,6045620,https://open.spotify.com/track/507tQXutCPYNFkpOq8tmKF,2019,04,05,Don't Worry Bout Me
126,127,Mark Ronson,6032687,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,04,05,Nothing Breaks Like a Heart (feat. Miley Cyrus)
127,128,Ariana Grande,5931717,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019,04,05,no tears left to cry
128,129,Drake,5912225,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,04,05,God's Plan
129,130,Shindy,5898430,https://open.spotify.com/track/1L8LtC2s161XwY6YrtnQjw,2019,04,05,Affalterbach
130,131,J Balvin,5838676,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,04,05,Reggaeton
131,132,Maren Morris,5806810,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,2019,04,05,The Bones
132,133,Shawn Mendes,5744231,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,04,05,Lost In Japan
133,134,Calvin Harris,5741502,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,04,05,One Kiss (with Dua Lipa)
134,135,Calboy,5740837,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,2019,04,05,Envy Me
135,136,Lil Skies,5629785,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019,04,05,i
136,137,Sam Smith,5600569,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019,04,05,Too Good At Goodbyes
137,138,Post Malone,5580824,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,2019,04,05,Wow. - Remix
138,139,FLETCHER,5561210,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,2019,04,05,Undrunk
139,140,Queen,5539988,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019,04,05,Under Pressure - Remastered
140,141,Imagine Dragons,5479526,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,04,05,Thunder
141,142,NAV,5459912,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t,2019,04,05,Price On My Head (feat. The Weeknd)
142,143,James Arthur,5433886,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,04,05,Say You Won't Let Go
143,144,Imagine Dragons,5428786,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,04,05,Natural
144,145,KAROL G,5376106,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019,04,05,Créeme
145,146,Tropkillaz,5358630,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg,2019,04,05,Bola Rebola
146,147,Bazzi,5353534,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019,04,05,Beautiful (feat. Camila Cabello)
147,148,Dua Lipa,5324401,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019,04,05,IDGAF
148,149,Paloma Mami,5304149,https://open.spotify.com/track/7o0oY5wRcoV7oPuDhD2J1z,2019,04,05,Fingías
149,150,Martin Garrix,5217770,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,2019,04,05,No Sleep (feat. Bonn)
150,151,Rich The Kid,5210083,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO,2019,04,05,Splashin
151,152,Tory Lanez,5198770,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,2019,04,05,Freaky
152,153,Zedd,5170739,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019,04,05,The Middle
153,154,Post Malone,5160798,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,04,05,I Fall Apart
154,155,Drake,5135300,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,04,05,In My Feelings
155,156,Drake,5114240,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019,04,05,Nonstop
156,157,Camila Cabello,5105799,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,04,05,Havana (feat. Young Thug)
157,158,Juice WRLD,5098963,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk,2019,04,05,Hear Me Calling
158,159,Eno,5084906,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j,2019,04,05,Blackberry Sky
159,160,Post Malone,5042969,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2019,04,05,Congratulations
160,161,Robin Schulz,5036001,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019,04,05,Speechless (feat. Erika Sirola)
161,162,Flipp Dinero,5023734,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,04,05,Leave Me Alone
162,163,XXXTENTACION,5022837,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,04,05,Arms Around You (feat. Maluma & Swae Lee)
163,164,Becky G,5015074,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019,04,05,Bubalu
164,165,Cardi B,4989634,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,04,05,Money
165,166,The Chainsmokers,4983572,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,04,05,This Feeling
166,167,XXXTENTACION,4972444,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2019,04,05,changes
167,168,Zedd,4971009,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019,04,05,365
168,169,Gaullin,4951883,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,2019,04,05,Moonlight
169,170,Nipsey Hussle,4905178,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp,2019,04,05,Racks In The Middle (feat. Roddy Ricch and Hit-Boy)
170,171,George Ezra,4900666,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,04,05,Shotgun
171,172,Marshmello,4875609,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019,04,05,FRIENDS
172,173,Clean Bandit,4875595,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,04,05,Solo (feat. Demi Lovato)
173,174,Kehlani,4868669,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,2019,04,05,Nights Like This (feat. Ty Dolla $ign)
174,175,Ariana Grande,4825635,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019,04,05,needy
175,176,Bad Bunny,4824380,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,04,05,NI BIEN NI MAL
176,177,Ed Sheeran,4813662,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019,04,05,Photograph
177,178,ChocQuibTown,4789515,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019,04,05,Pa Olvidarte (feat. Manuel Turizo) - Remix
178,179,The Chainsmokers,4786916,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,04,05,Closer
179,180,Don Patricio,4784115,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4,2019,04,05,Contando Lunares (feat. Cruz Cafuné)
180,181,H.E.R.,4765358,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019,04,05,Best Part (feat. Daniel Caesar)
181,182,Ariana Grande,4752224,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,2019,04,05,NASA
182,183,Dua Lipa,4752074,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019,04,05,New Rules
183,184,Rita Ora,4747231,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019,04,05,Let You Love Me
184,185,Sia,4738902,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,2019,04,05,No New Friends
185,186,Queen,4706163,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2019,04,05,We Will Rock You - Remastered
186,187,Nio Garcia,4688974,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,04,05,Te Boté - Remix
187,188,Manuel Turizo,4673550,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019,04,05,Sola
